"","RespId","ExpId","Username","Cond","Result","Block","Target","Distractors","Distractors.stem","Distractors.col","Distractors.num","Target.training.views","Unseen"
"5448","6c993ce5q-e327-c1e9-00bd_48","6c993ce5q-e327-c1e9-00bd","91","Random",TRUE,3,"fugimusu","kalitivo,kalimuti,fuginivo",1,1,0,0,TRUE
"5449","6c993ce5q-e327-c1e9-00bd_49","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"fuginimu","fugivoti,nikadasu,sobamuti",1,1,0,1,FALSE
"5450","6c993ce5q-e327-c1e9-00bd_50","6c993ce5q-e327-c1e9-00bd","91","Random",TRUE,3,"kalidasu","fugimusu,fugidati,sobavoti",0,1,1,1,FALSE
"5451","6c993ce5q-e327-c1e9-00bd_51","6c993ce5q-e327-c1e9-00bd","91","Random",TRUE,3,"kalinivo","nikasuvo,fuginivo,nikasumu",0,2,1,1,FALSE
"5452","6c993ce5q-e327-c1e9-00bd_52","6c993ce5q-e327-c1e9-00bd","91","Random",TRUE,3,"nikanida","sobasuvo,fugidasu,nikatida",1,2,0,2,FALSE
"5453","6c993ce5q-e327-c1e9-00bd_53","6c993ce5q-e327-c1e9-00bd","91","Random",TRUE,3,"fugitida","sobativo,nikamusu,fugivoti",1,0,2,0,TRUE
"5454","6c993ce5q-e327-c1e9-00bd_54","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"nikamusu","sobativo,nikadati,fugisuvo",1,0,1,4,FALSE
"5455","6c993ce5q-e327-c1e9-00bd_55","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"sobasumu","nikasuda,kalinimu,sobadani",1,1,1,2,FALSE
"5456","6c993ce5q-e327-c1e9-00bd_56","6c993ce5q-e327-c1e9-00bd","91","Random",TRUE,3,"nikavoti","fugivoti,fugisumu,fuginida",0,1,1,4,FALSE
"5457","6c993ce5q-e327-c1e9-00bd_57","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"nikadasu","sobadati,fugivoni,sobasumu",0,1,1,1,FALSE
"5458","6c993ce5q-e327-c1e9-00bd_58","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"nikadati","nikasuvo,sobavoni,fugitida",1,1,1,0,TRUE
"5459","6c993ce5q-e327-c1e9-00bd_59","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"kalivoti","kalitimu,kalinida,fugimuti",2,0,2,2,FALSE
"5460","6c993ce5q-e327-c1e9-00bd_60","6c993ce5q-e327-c1e9-00bd","91","Random",FALSE,3,"nikanivo","nikamuti,sobativo,nikasuda",2,1,0,4,FALSE
"5461","ce874ba0q-702a-8eea-7bc3_1","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,1,"sobamusu","fugidasu,kalivoni,kalimusu",0,1,2,2,FALSE
"5462","ce874ba0q-702a-8eea-7bc3_2","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,1,"fugidasu","kalimuni,fugivoni,kalivoti",1,0,0,2,FALSE
"5463","ce874ba0q-702a-8eea-7bc3_3","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,1,"kalivoni","kalimuni,kalimusu,kalivoti",3,1,1,2,FALSE
"5464","ce874ba0q-702a-8eea-7bc3_4","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,1,"kalivoti","kalimusu,sobamusu,kalimuni",2,0,0,2,FALSE
"5465","ce874ba0q-702a-8eea-7bc3_5","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,1,"kalimuni","sobamusu,kalimusu,fugivoni",1,2,1,2,FALSE
"5466","ce874ba0q-702a-8eea-7bc3_6","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,1,"sobavosu","fugivoni,kalivoni,fugidasu",0,2,1,2,FALSE
"5467","ce874ba0q-702a-8eea-7bc3_7","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,1,"fugivoni","sobavosu,fugidasu,kalimusu",1,1,0,2,FALSE
"5468","ce874ba0q-702a-8eea-7bc3_8","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,1,"kalimusu","kalimuni,kalivoni,sobamusu",2,2,1,2,FALSE
"5469","ce874ba0q-702a-8eea-7bc3_9","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"fugivoni","sobamusu,fugidasu,nikadasu",1,0,0,3,FALSE
"5470","ce874ba0q-702a-8eea-7bc3_10","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,2,"kalimuni","sobavoni,kalivoni,kalimusu",2,1,2,3,FALSE
"5471","ce874ba0q-702a-8eea-7bc3_11","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"kalivoni","sobavosu,sobavoni,nikadati",0,2,1,3,FALSE
"5472","ce874ba0q-702a-8eea-7bc3_12","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"kalimusu","kalidasu,kalivoti,kalivoni",3,0,1,3,FALSE
"5473","ce874ba0q-702a-8eea-7bc3_13","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"sobamusu","nikavoni,kalidasu,kalidani",0,0,1,3,FALSE
"5474","ce874ba0q-702a-8eea-7bc3_14","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"sobavosu","kalidani,kalimuni,nikadati",0,0,0,3,FALSE
"5475","ce874ba0q-702a-8eea-7bc3_15","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"kalivoti","sobavosu,nikavoni,kalidani",1,2,0,3,FALSE
"5476","ce874ba0q-702a-8eea-7bc3_16","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"fugidasu","kalivoni,sobavosu,nikavoni",0,0,1,3,FALSE
"5477","ce874ba0q-702a-8eea-7bc3_17","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"fugivoti","sobavoni,fugidasu,sobadani",1,1,0,1,FALSE
"5478","ce874ba0q-702a-8eea-7bc3_18","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,2,"kalidani","fugivoni,kalivoti,kalimusu",2,0,1,1,FALSE
"5479","ce874ba0q-702a-8eea-7bc3_19","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"sobadani","kalivoni,sobavosu,kalivoti",1,0,1,1,FALSE
"5480","ce874ba0q-702a-8eea-7bc3_20","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"nikavoni","fugidasu,fugivoti,sobadani",0,1,1,1,FALSE
"5481","ce874ba0q-702a-8eea-7bc3_21","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,2,"sobavoni","kalimusu,nikavoni,sobavosu",1,2,1,1,FALSE
"5482","ce874ba0q-702a-8eea-7bc3_22","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"nikadasu","kalivoni,kalidasu,nikadati",1,2,1,1,FALSE
"5483","ce874ba0q-702a-8eea-7bc3_23","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,2,"kalidasu","nikadati,sobavoni,kalidani",1,2,0,1,FALSE
"5484","ce874ba0q-702a-8eea-7bc3_24","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,2,"nikadati","fugivoti,sobavosu,nikadasu",1,1,1,1,FALSE
"5485","ce874ba0q-702a-8eea-7bc3_25","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"nikamuti","kalidani,fugimuti,sobavoti",0,1,2,1,FALSE
"5486","ce874ba0q-702a-8eea-7bc3_26","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"sobavoni","nikamuni,fugivoti,nikavoni",0,2,2,2,FALSE
"5487","ce874ba0q-702a-8eea-7bc3_27","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"sobavosu","sobadasu,kalivosu,fugimusu",1,1,3,4,FALSE
"5488","ce874ba0q-702a-8eea-7bc3_28","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"fugivoti","kalidani,nikadasu,fugivoni",1,1,0,2,FALSE
"5489","ce874ba0q-702a-8eea-7bc3_29","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"kalimuti","kalidani,nikavoti,kalimuni",2,1,1,0,TRUE
"5490","ce874ba0q-702a-8eea-7bc3_30","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalidati","fugidati,fugidasu,nikavosu",0,2,1,0,TRUE
"5491","ce874ba0q-702a-8eea-7bc3_31","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"nikavoni","fugivoti,fugidani,kalivoni",0,2,2,2,FALSE
"5492","ce874ba0q-702a-8eea-7bc3_32","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"fugidani","kalivoti,kalidati,nikadani",0,2,1,1,FALSE
"5493","ce874ba0q-702a-8eea-7bc3_33","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"sobadasu","sobavoni,nikadasu,kalidati",1,2,1,1,FALSE
"5494","ce874ba0q-702a-8eea-7bc3_34","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"nikadasu","nikadani,fugivosu,sobavoni",1,1,1,2,FALSE
"5495","ce874ba0q-702a-8eea-7bc3_35","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"fugidasu","nikamuti,kalidati,fugidati",1,2,0,4,FALSE
"5496","ce874ba0q-702a-8eea-7bc3_36","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"nikamuni","nikamuti,nikamusu,kalivoti",2,2,0,0,TRUE
"5497","ce874ba0q-702a-8eea-7bc3_37","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"fugivosu","kalidani,nikamuti,fugivoni",1,1,0,0,TRUE
"5498","ce874ba0q-702a-8eea-7bc3_38","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"sobamuti","sobavoti,sobavoni,nikadasu",2,0,1,1,FALSE
"5499","ce874ba0q-702a-8eea-7bc3_39","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"nikadani","nikamuti,sobamusu,kalivosu",1,0,0,0,TRUE
"5500","ce874ba0q-702a-8eea-7bc3_40","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"fugimusu","nikadani,nikavoti,kalidani",0,0,0,0,TRUE
"5501","ce874ba0q-702a-8eea-7bc3_41","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"sobadani","kalidani,sobamuni,nikadati",1,2,2,2,FALSE
"5502","ce874ba0q-702a-8eea-7bc3_42","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"fugivoni","sobamuti,nikamusu,kalidani",0,0,1,4,FALSE
"5503","ce874ba0q-702a-8eea-7bc3_43","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"sobavoti","fugivoni,sobadati,fugivoti",1,2,2,1,FALSE
"5504","ce874ba0q-702a-8eea-7bc3_44","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"nikadati","sobavoni,nikamuni,kalivoti",1,0,1,2,FALSE
"5505","ce874ba0q-702a-8eea-7bc3_45","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"sobamusu","nikavosu,kalivosu,fugivosu",0,0,3,4,FALSE
"5506","ce874ba0q-702a-8eea-7bc3_46","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalimusu","nikadati,fugidati,nikavoni",0,0,0,4,FALSE
"5507","ce874ba0q-702a-8eea-7bc3_47","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalidasu","fugidani,kalidati,kalivoni",2,2,0,2,FALSE
"5508","ce874ba0q-702a-8eea-7bc3_48","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"nikamusu","fugivoni,nikavoni,fugidasu",1,0,1,1,FALSE
"5509","ce874ba0q-702a-8eea-7bc3_49","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"fugimuti","nikavosu,kalimuti,nikamuti",0,2,2,0,TRUE
"5510","ce874ba0q-702a-8eea-7bc3_50","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"sobamuni","kalimuti,fugidati,sobavoti",1,1,0,1,FALSE
"5511","ce874ba0q-702a-8eea-7bc3_51","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"fugidati","sobadani,fugidasu,sobadati",1,3,1,0,TRUE
"5512","ce874ba0q-702a-8eea-7bc3_52","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"sobadati","kalidati,nikamusu,sobavoni",1,1,1,1,FALSE
"5513","ce874ba0q-702a-8eea-7bc3_53","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"nikavosu","fugimuni,fugidati,fugimuti",0,0,0,0,TRUE
"5514","ce874ba0q-702a-8eea-7bc3_54","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"nikavoti","fugidati,nikadasu,sobamusu",1,0,1,0,TRUE
"5515","ce874ba0q-702a-8eea-7bc3_55","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalimuni","nikavoti,fugivoni,kalivosu",1,0,1,4,FALSE
"5516","ce874ba0q-702a-8eea-7bc3_56","ce874ba0q-702a-8eea-7bc3","92","Simple",FALSE,3,"fugimuni","nikavoni,sobavoti,sobadasu",0,0,1,0,TRUE
"5517","ce874ba0q-702a-8eea-7bc3_57","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalivoti","sobavosu,sobadasu,kalimuni",1,1,0,4,FALSE
"5518","ce874ba0q-702a-8eea-7bc3_58","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalivoni","nikavosu,kalidati,nikavoti",1,2,0,4,FALSE
"5519","ce874ba0q-702a-8eea-7bc3_59","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalivosu","sobadati,nikadati,sobadani",0,0,0,0,TRUE
"5520","ce874ba0q-702a-8eea-7bc3_60","ce874ba0q-702a-8eea-7bc3","92","Simple",TRUE,3,"kalidani","kalidasu,fugidasu,nikadani",1,3,1,2,FALSE
"5521","f92d64e9q-6cbe-0b65-06a1_1","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,1,"nikativo","sobadani,fuginivo,fugidati",0,1,1,2,FALSE
"5522","f92d64e9q-6cbe-0b65-06a1_2","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,1,"fugidati","fugisumu,nikamuti,nikativo",1,0,2,2,FALSE
"5523","f92d64e9q-6cbe-0b65-06a1_3","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,1,"fugisumu","sobadani,kalidati,nikadani",0,0,0,2,FALSE
"5524","f92d64e9q-6cbe-0b65-06a1_4","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,1,"nikamuti","fugisumu,nikadani,fugidati",1,1,1,2,FALSE
"5525","f92d64e9q-6cbe-0b65-06a1_5","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,1,"kalidati","sobadani,nikadani,fugidati",0,3,1,2,FALSE
"5526","f92d64e9q-6cbe-0b65-06a1_6","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,1,"fuginivo","sobadani,nikadani,nikativo",0,1,2,2,FALSE
"5527","f92d64e9q-6cbe-0b65-06a1_7","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,1,"sobadani","nikativo,nikadani,fugisumu",0,1,1,2,FALSE
"5528","f92d64e9q-6cbe-0b65-06a1_8","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,1,"nikadani","fugisumu,nikamuti,sobadani",1,1,1,2,FALSE
"5529","f92d64e9q-6cbe-0b65-06a1_9","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"kalidati","fugimuti,nikativo,sobadati",0,1,3,3,FALSE
"5530","f92d64e9q-6cbe-0b65-06a1_10","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,2,"nikamuti","nikativo,kalidati,nikadati",2,0,3,3,FALSE
"5531","f92d64e9q-6cbe-0b65-06a1_11","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"fuginivo","sobadati,fugisumu,sobasuvo",1,1,0,3,FALSE
"5532","f92d64e9q-6cbe-0b65-06a1_12","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"nikadani","sobasuvo,nikadati,sobadati",1,2,0,3,FALSE
"5533","f92d64e9q-6cbe-0b65-06a1_13","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"nikativo","sobadani,sobadati,sobasuvo",0,1,1,3,FALSE
"5534","f92d64e9q-6cbe-0b65-06a1_14","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"fugisumu","nikadani,sobasuvo,sobativo",0,0,1,3,FALSE
"5535","f92d64e9q-6cbe-0b65-06a1_15","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"sobadani","nikadati,nikativo,kalidati",0,2,0,3,FALSE
"5536","f92d64e9q-6cbe-0b65-06a1_16","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,2,"fugidati","sobadani,fugisumu,sobativo",1,1,1,3,FALSE
"5537","f92d64e9q-6cbe-0b65-06a1_17","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"kalisuda","nikamuti,fugitivo,sobativo",0,0,0,1,FALSE
"5538","f92d64e9q-6cbe-0b65-06a1_18","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"fugimuti","kalinivo,nikativo,nikadati",0,0,2,1,FALSE
"5539","f92d64e9q-6cbe-0b65-06a1_19","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"sobasuvo","sobativo,kalinivo,kalidati",1,2,0,1,FALSE
"5540","f92d64e9q-6cbe-0b65-06a1_20","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,2,"sobadati","kalisuda,sobativo,nikadati",1,2,2,1,FALSE
"5541","f92d64e9q-6cbe-0b65-06a1_21","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"kalinivo","nikadati,fugisumu,fugimuti",0,0,0,1,FALSE
"5542","f92d64e9q-6cbe-0b65-06a1_22","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,2,"nikadati","fugidati,nikamuti,kalidati",1,2,3,1,FALSE
"5543","f92d64e9q-6cbe-0b65-06a1_23","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,2,"fugitivo","sobadani,kalinivo,nikamuti",0,1,1,1,FALSE
"5544","f92d64e9q-6cbe-0b65-06a1_24","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,2,"sobativo","nikadani,fugimuti,sobadati",1,0,2,1,FALSE
"5545","f92d64e9q-6cbe-0b65-06a1_25","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"kalitivo","kalinivo,fuginivo,sobamuni",1,2,0,0,TRUE
"5546","f92d64e9q-6cbe-0b65-06a1_26","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"kalimuni","kalisumu,sobanivo,kalisuvo",2,1,1,0,TRUE
"5547","f92d64e9q-6cbe-0b65-06a1_27","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikanivo","kalisuda,fugisuda,nikasuda",1,0,0,1,FALSE
"5548","f92d64e9q-6cbe-0b65-06a1_28","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugidani","kalinivo,kalisuda,fugisumu",1,1,1,0,TRUE
"5549","f92d64e9q-6cbe-0b65-06a1_29","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobasuvo","nikamuti,nikasuvo,fugidani",0,1,1,2,FALSE
"5550","f92d64e9q-6cbe-0b65-06a1_30","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugisuvo","fugimuni,sobasuda,fugitivo",2,1,1,1,FALSE
"5551","f92d64e9q-6cbe-0b65-06a1_31","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugisuda","kalimuni,sobasumu,nikamuni",0,0,1,1,FALSE
"5552","f92d64e9q-6cbe-0b65-06a1_32","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugitivo","nikasumu,nikamuti,kalisuvo",0,1,1,2,FALSE
"5553","f92d64e9q-6cbe-0b65-06a1_33","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"kalisuvo","sobadati,fugimuni,nikamuti",0,0,0,0,TRUE
"5554","f92d64e9q-6cbe-0b65-06a1_34","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobadati","fugisuda,sobadani,kalimuti",1,2,1,2,FALSE
"5555","f92d64e9q-6cbe-0b65-06a1_35","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugidati","nikasuvo,kalimuti,sobamuni",0,0,1,4,FALSE
"5556","f92d64e9q-6cbe-0b65-06a1_36","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikasuda","nikativo,kalimuti,sobanivo",1,0,0,0,TRUE
"5557","f92d64e9q-6cbe-0b65-06a1_37","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"nikamuti","nikadati,fugimuni,kalimuni",1,2,1,4,FALSE
"5558","f92d64e9q-6cbe-0b65-06a1_38","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"kalidati","sobanivo,sobamuni,fugisuvo",0,0,0,4,FALSE
"5559","f92d64e9q-6cbe-0b65-06a1_39","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"kalinivo","kalimuni,fugisumu,sobasumu",1,0,1,2,FALSE
"5560","f92d64e9q-6cbe-0b65-06a1_40","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobamuti","fugisuvo,nikamuti,kalisumu",0,2,1,0,TRUE
"5561","f92d64e9q-6cbe-0b65-06a1_41","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikasuvo","kalitivo,fugisuvo,kalidani",0,2,1,0,TRUE
"5562","f92d64e9q-6cbe-0b65-06a1_42","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugimuti","sobadani,kalisumu,kalimuni",0,2,0,2,FALSE
"5563","f92d64e9q-6cbe-0b65-06a1_43","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobanivo","nikativo,nikasumu,fugidani",0,1,1,1,FALSE
"5564","f92d64e9q-6cbe-0b65-06a1_44","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"nikasumu","nikadati,sobanivo,fugimuti",1,1,0,1,FALSE
"5565","f92d64e9q-6cbe-0b65-06a1_45","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikativo","fugimuti,nikasumu,nikadani",2,0,1,4,FALSE
"5566","f92d64e9q-6cbe-0b65-06a1_46","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"kalisumu","kalisuvo,sobadati,fugimuti",1,1,1,1,FALSE
"5567","f92d64e9q-6cbe-0b65-06a1_47","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobasuda","sobasumu,fugidati,kalinivo",1,1,1,1,FALSE
"5568","f92d64e9q-6cbe-0b65-06a1_48","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikadati","nikamuti,kalitivo,nikamuni",2,0,2,2,FALSE
"5569","f92d64e9q-6cbe-0b65-06a1_49","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"sobativo","nikanivo,kalisuvo,nikasumu",0,2,0,2,FALSE
"5570","f92d64e9q-6cbe-0b65-06a1_50","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"kalimuti","nikasuvo,fugidani,fugisumu",0,1,0,0,TRUE
"5571","f92d64e9q-6cbe-0b65-06a1_51","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fuginivo","kalidani,nikadati,fugisuvo",1,1,1,4,FALSE
"5572","f92d64e9q-6cbe-0b65-06a1_52","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugimuni","kalinivo,kalisuda,sobasuda",0,0,1,0,TRUE
"5573","f92d64e9q-6cbe-0b65-06a1_53","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"kalisuda","nikadati,sobasuvo,kalisuvo",1,1,2,2,FALSE
"5574","f92d64e9q-6cbe-0b65-06a1_54","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikadani","nikamuni,kalisumu,fugitivo",1,0,1,4,FALSE
"5575","f92d64e9q-6cbe-0b65-06a1_55","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"nikamuni","kalisuda,sobanivo,nikativo",1,0,1,0,TRUE
"5576","f92d64e9q-6cbe-0b65-06a1_56","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"fugisumu","kalisuda,sobanivo,sobamuni",0,1,1,4,FALSE
"5577","f92d64e9q-6cbe-0b65-06a1_57","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobamuni","nikativo,nikasuda,sobasuda",1,0,0,0,TRUE
"5578","f92d64e9q-6cbe-0b65-06a1_58","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"kalidani","sobadati,nikamuti,kalimuti",1,1,0,1,FALSE
"5579","f92d64e9q-6cbe-0b65-06a1_59","f92d64e9q-6cbe-0b65-06a1","93","Complex",FALSE,3,"sobadani","fugisumu,sobasuda,kalitivo",1,1,0,4,FALSE
"5580","f92d64e9q-6cbe-0b65-06a1_60","f92d64e9q-6cbe-0b65-06a1","93","Complex",TRUE,3,"sobasumu","nikasuda,fugisuda,kalitivo",0,0,2,0,TRUE
"5581","45742d42q-d8a5-ce7d-5c50_1","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,1,"fugivoti","kalinida,fugivoni,nikamuti",1,1,1,2,FALSE
"5582","45742d42q-d8a5-ce7d-5c50_2","45742d42q-d8a5-ce7d-5c50","94","Complex",FALSE,1,"sobamuni","kalinida,fugitida,sobatida",1,0,1,2,FALSE
"5583","45742d42q-d8a5-ce7d-5c50_3","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,1,"kalinida","fugitida,sobamuni,nikasuda",0,2,1,2,FALSE
"5584","45742d42q-d8a5-ce7d-5c50_4","45742d42q-d8a5-ce7d-5c50","94","Complex",FALSE,1,"nikamuti","fugitida,sobamuni,kalinida",0,1,1,2,FALSE
"5585","45742d42q-d8a5-ce7d-5c50_5","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,1,"nikasuda","sobatida,fugitida,kalinida",0,3,0,2,FALSE
"5586","45742d42q-d8a5-ce7d-5c50_6","45742d42q-d8a5-ce7d-5c50","94","Complex",FALSE,1,"sobatida","sobamuni,nikamuti,fugivoni",1,0,1,2,FALSE
"5587","45742d42q-d8a5-ce7d-5c50_7","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,1,"fugitida","fugivoni,sobamuni,nikamuti",1,0,1,2,FALSE
"5588","45742d42q-d8a5-ce7d-5c50_8","45742d42q-d8a5-ce7d-5c50","94","Complex",FALSE,1,"fugivoni","nikamuti,sobatida,fugivoti",1,1,0,2,FALSE
"5589","45742d42q-d8a5-ce7d-5c50_9","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,2,"fugitida","nikavoni,kalinida,sobasuvo",0,1,0,3,FALSE
"5590","45742d42q-d8a5-ce7d-5c50_10","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,2,"kalinida","kalivoti,fugivoti,sobasuvo",1,0,0,3,FALSE
"5591","45742d42q-d8a5-ce7d-5c50_11","45742d42q-d8a5-ce7d-5c50","94","Complex",TRUE,2,"fugivoti","sobatida,kalimuni,sobamuni",0,0,1,3,FALSE
